secondary_GBM_6	1	328296	79786669	2632	-0.5836395
secondary_GBM_6	1	79787684	79787955	2	-3.057187
secondary_GBM_6	1	79791835	141706009	2075	-0.582535
secondary_GBM_6	1	142661411	245729550	4494	0.1422075
secondary_GBM_6	2	53452	44596407	1950	0.126455
secondary_GBM_6	2	44600493	44601507	2	-1.072765
secondary_GBM_6	2	44620446	174439819	5505	0.141225
secondary_GBM_6	2	174469892	188713884	770	-0.557449
secondary_GBM_6	2	188715075	243000317	2125	0.144221
secondary_GBM_6	3	48603	198541751	7813	0.135339
secondary_GBM_6	4	103115	183344608	8369	-0.585972
secondary_GBM_6	4	183345244	183640676	22	-1.4102435
secondary_GBM_6	4	183640871	191412074	208	-0.6171465
secondary_GBM_6	5	208105	124788892	5798	0.141845
secondary_GBM_6	5	124788958	145770945	945	-0.577717
secondary_GBM_6	5	145801477	180784684	1628	0.137137
secondary_GBM_6	6	99536	132677782	6397	0.143655
secondary_GBM_6	6	132691401	132692877	2	1.401865
secondary_GBM_6	6	132692996	170761467	1691	0.129346
secondary_GBM_6	7	250149	158542042	7069	0.144441
secondary_GBM_6	8	180568	146086167	6975	0.136603
secondary_GBM_6	9	239391	23751274	1572	-0.5459995
secondary_GBM_6	9	23759754	23765449	2	-3.0433965
secondary_GBM_6	9	23819911	40722744	801	-0.566385
secondary_GBM_6	9	41219831	41219831	1	-1.828321
secondary_GBM_6	9	41224366	136108987	2426	0.131598
secondary_GBM_6	10	64897	154173	7	-0.490704
secondary_GBM_6	10	223695	51961525	2076	0.1338465
secondary_GBM_6	10	52047280	111937085	2768	-0.563962
secondary_GBM_6	10	111963885	111964483	2	-2.2452845
secondary_GBM_6	10	112024327	132706022	835	-0.561328
secondary_GBM_6	10	132772589	134813136	11	0.117473
secondary_GBM_6	11	803830	134206317	5367	0.144846
secondary_GBM_6	12	93683	131923239	5263	0.137888
secondary_GBM_6	13	17221079	35340916	945	0.143219
secondary_GBM_6	13	35398199	49701466	849	-0.579603
secondary_GBM_6	13	49795770	112951465	3447	0.163892
secondary_GBM_6	14	18205576	22968302	219	0.155676
secondary_GBM_6	14	22969341	22970620	4	-0.638396
secondary_GBM_6	14	23019643	105212667	3792	0.1448225
secondary_GBM_6	15	19204681	100099924	3032	0.136697
secondary_GBM_6	16	205160	36226967	728	0.104808
secondary_GBM_6	16	46517351	83066968	1491	-0.583748
secondary_GBM_6	16	83068672	83069002	3	-3.713643
secondary_GBM_6	16	83101255	89584503	158	-0.595194
secondary_GBM_6	17	488509	81267388	1963	0.117417
secondary_GBM_6	18	149885	32767866	1319	0.129454
secondary_GBM_6	18	32828777	52368964	1018	-0.585409
secondary_GBM_6	18	52401071	76066949	1233	0.141885
secondary_GBM_6	19	341341	24194887	175	0.125042
secondary_GBM_6	19	32615675	63458980	513	-0.610904
secondary_GBM_6	20	133460	63632862	2090	0.147868
secondary_GBM_6	21	9929029	34185920	1393	0.157357
secondary_GBM_6	21	34195324	34231309	3	-0.695529
